genome.position,type,gene,start,end,Operon.ID,strand
3861950,CDS,Rv3442c,3861880,3862100,2251,-
3862511,Primary.TSS,Rv3443c,3862441,3862661,2251,-
3863163,Primary.TSS,Rv3444c,3863093,3863313,2252,-
3863324,CDS,Rv3445c,3863254,3863474,2252,-
3864531,CDS,Rv3446c,3864461,3864681,2252,-
3868238,CDS,Rv3447c,3868168,3868388,2252,-
3868352,CDS,Rv3448,3868202,3868422,2253,+
3869752,CDS,Rv3449,3869602,3869822,2253,+
3872496,CDS,Rv3450c,3872426,3872646,2254,-
3872617,CDS,Rv3451,3872467,3872687,2255,+
3873452,CDS,Rv3452,3873302,3873522,2256,+
3874240,Primary.TSS,Rv3453,3874090,3874310,2257,+
3874822,CDS,Rv3454,3874672,3874892,2258,+
3877132,Primary.TSS,Rv3455c,3877062,3877282,2259,-
3877454,Primary.TSS,Rv3456c,3877384,3877604,2260,-
3878992,Primary.TSS,Rv3457c,3878922,3879142,2260,-
3879264,CDS,Rv3458c,3879194,3879414,2261,-
3879692,CDS,Rv3459c,3879622,3879842,2261,-
3880320,Primary.TSS,Rv3460c,3880250,3880470,2261,-
3880399,CDS,Rv3461c,3880329,3880549,2262,-
3880811,Primary.TSS,Rv3462c,3880741,3880961,2262,-
3880907,CDS,Rv3463,3880935,3881155,2263,+
3881837,Primary.TSS,Rv3464,3881687,3881907,2264,+
3882834,CDS,Rv3465,3882684,3882904,2264,+
3883525,Primary.TSS,Rv3466,3883375,3883595,2265,+
3883964,CDS,Rv3467,3883814,3884034,2265,+
3886069,CDS,Rv3468c,3885999,3886219,2266,-
3887083,CDS,Rv3469c,3887013,3887233,2266,-
3888802,CDS,Rv3470c,3888732,3888952,2267,-
3889341,CDS,Rv3471c,3889271,3889491,2267,-
3889362,CDS,Rv3472,3889284,3889504,2268,+
3890733,CDS,Rv3473c,3890663,3890883,2269,-
3890830,CDS,Rv3474,3890680,3890900,2270,+
3891051,CDS,Rv3475,3890901,3891121,2270,+
3893756,Primary.TSS,Rv3476c,3893686,3893906,2271,-
3893953,Primary.TSS,Rv3477,3893803,3894023,2272,+
3894364,Primary.TSS,Rv3478,3894214,3894434,2272,+
3895820,CDS,Rv3479,3897404,3897624,2273,+
3900450,Primary.TSS,Rv3480c,3900380,3900600,2274,-
3901473,Primary.TSS,Rv3481c,3901403,3901623,2275,-
3902106,CDS,Rv3482c,3902036,3902256,2276,-
3902812,CDS,Rv3483c,3902742,3902962,2277,-
3902866,Primary.TSS,Rv3484,3902716,3902936,2278,+
3905566,CDS,Rv3485c,3905496,3905716,2279,-
3905697,Primary.TSS,Rv3486,3905547,3905767,2280,+
3907007,CDS,Rv3487c,3906937,3907157,2281,-
3907667,CDS,Rv3488,3907517,3907737,2282,+
3908071,Primary.TSS,Rv3489,3907921,3908141,2283,+
3908236,CDS,Rv3490,3908086,3908306,2283,+
3909865,Primary.TSS,Rv3491,3909715,3909935,2284,+
3910518,CDS,Rv3492c,3910448,3910668,2285,-
3911675,CDS,Rv3493c,3911605,3911825,2285,-
3913369,CDS,Rv3494c,3913299,3913519,2285,-
3914534,CDS,Rv3495c,3914464,3914684,2285,-
3915886,CDS,Rv3496c,3915816,3916036,2285,-
3916956,CDS,Rv3497c,3916886,3917106,2285,-
3917998,CDS,Rv3498c,3917928,3918148,2285,-
3919228,Primary.TSS,Rv3499c,3919158,3919378,2285,-
3920062,CDS,Rv3500c,3919992,3920212,2285,-
3920945,Primary.TSS,Rv3501c,3920875,3921095,2285,-
3922040,CDS,Rv3502c,3921970,3922190,2286,-
3922339,Primary.TSS,Rv3503c,3922269,3922489,2286,-
3922471,CDS,Rv3504,3922321,3922541,2287,+
3923698,CDS,Rv3505,3923548,3923768,2287,+
3924679,Primary.TSS,Rv3506,3924529,3924749,2288,+
3926504,Primary.TSS,Rv3507,3926354,3926574,2289,+
3930948,Primary.TSS,Rv3508,3930798,3931018,2290,+
3938424,CDS,Rv3509c,3938354,3938574,2291,-
3939260,Primary.TSS,Rv3510c,3939190,3939410,2291,-
3939558,Primary.TSS,Rv3511,3939408,3939628,2292,+
3941724,CDS,Rv3512,3941574,3941794,2292,+
3945748,CDS,Rv3513c,3945678,3945898,2293,-
3945794,CDS,Rv3514,3945644,3945864,2294,+
3952470,CDS,Rv3515c,3952400,3952620,2295,-
3952499,Primary.TSS,Rv3516,3952349,3952569,2296,+
3953431,CDS,Rv3517,3953281,3953501,2297,+
3955521,CDS,Rv3518c,3955451,3955671,2298,-
3955548,Primary.TSS,Rv3519,3955398,3955618,2299,+
3957646,Primary.TSS,Rv3520c,3957576,3957796,2300,-
3957521,CDS,Rv3521,3957371,3957591,2301,+
3958096,Primary.TSS,Rv3522,3957946,3958166,2301,+
3959529,CDS,Rv3523,3959379,3959599,2301,+
3960755,CDS,Rv3524,3961219,3961439,2302,+
3962324,CDS,Rv3525c,3962254,3962474,2303,-
3962410,Primary.TSS,Rv3526,3962260,3962480,2304,+
3963605,CDS,Rv3527,3963455,3963675,2304,+
3965250,Primary.TSS,Rv3528c,3965180,3965400,2305,-
3967038,CDS,Rv3529c,3966968,3967188,2306,-
3967820,CDS,Rv3530c,3967750,3967970,2306,-
3968944,Primary.TSS,Rv3531c,3968874,3969094,2306,-
3969108,Primary.TSS,Rv3532,3968958,3969178,2307,+
3972453,CDS,Rv3533c,3972383,3972603,2308,-
3973592,CDS,Rv3534c,3973522,3973742,2309,-
3974500,CDS,Rv3535c,3974430,3974650,2309,-
3975452,Primary.TSS,Rv3536c,3975382,3975602,2309,-
3975369,CDS,Rv3537,3975219,3975439,2310,+
3977062,CDS,Rv3538,3976912,3977132,2310,+
3978059,CDS,Rv3539,3979003,3979223,2311,+
3980659,CDS,Rv3540c,3980589,3980809,2312,-
3981048,CDS,Rv3541c,3980978,3981198,2312,-
3981980,CDS,Rv3542c,3981910,3982130,2312,-
3983571,Primary.TSS,Rv3543c,3983501,3983721,2312,-
3984144,CDS,Rv3544c,3984074,3984294,2312,-
3985445,CDS,Rv3545c,3985375,3985595,2312,-
3985557,Primary.TSS,Rv3546,3985407,3985627,2313,+
3986844,Primary.TSS,Rv3547,3986694,3986914,2314,+
3988296,CDS,Rv3548c,3988226,3988446,2315,-
3989098,Primary.TSS,Rv3549c,3989028,3989248,2315,-
3989117,Primary.TSS,Rv3550,3988967,3989187,2316,+
3989896,CDS,Rv3551,3989746,3989966,2316,+
3990771,CDS,Rv3552,3990621,3990841,2316,+
3991621,CDS,Rv3553,3991471,3991691,2317,+
3992685,CDS,Rv3554,3992535,3992755,2317,+
3995699,CDS,Rv3555c,3995629,3995849,2318,-
3996964,CDS,Rv3556c,3996894,3997114,2319,-
3997901,Primary.TSS,Rv3557c,3997831,3998051,2320,-
3997919,Primary.TSS,Rv3558,3997769,3997989,2321,+
4000435,CDS,Rv3559c,4000365,4000585,2322,-
4001589,CDS,Rv3560c,4001519,4001739,2322,-
4001637,CDS,Rv3561,4001487,4001707,2323,+
4003161,CDS,Rv3562,4003011,4003231,2323,+
4004291,CDS,Rv3563,4004141,4004361,2323,+
4005247,CDS,Rv3564,4005097,4005317,2323,+
4006200,CDS,Rv3565,4006050,4006270,2323,+
4008433,CDS,Rv3566A,4008363,4008583,2324,-
4008182,Primary.TSS,Rv3566c,4008112,4008332,2325,-
4009282,CDS,Rv3567c,4009212,4009432,2325,-
4010199,CDS,Rv3568c,4010129,4010349,2325,-
4011071,CDS,Rv3569c,4011001,4011221,2325,-
4012299,Primary.TSS,Rv3570c,4012229,4012449,2325,-
4012269,Primary.TSS,Rv3571,4012119,4012339,2326,+
4013478,Primary.TSS,Rv3572,4013328,4013548,2326,+
4016212,CDS,Rv3573c,4016142,4016362,2327,-
4016288,Primary.TSS,Rv3574,4016138,4016358,2328,+
4018168,Primary.TSS,Rv3575c,4018098,4018318,2329,-
4018334,Primary.TSS,Rv3576,4018184,4018404,2330,+
4019262,CDS,Rv3577,4019112,4019332,2331,+
4020142,CDS,Rv3578,4019992,4020212,2331,+
4022393,CDS,Rv3579c,4022323,4022543,2332,-
4023804,Primary.TSS,Rv3580c,4023734,4023954,2332,-
4024488,Primary.TSS,Rv3581c,4024418,4024638,2333,-
4025066,Primary.TSS,Rv3582c,4024996,4025216,2333,-
4025565,Primary.TSS,Rv3583c,4025495,4025715,2333,-
4025782,Primary.TSS,Rv3584,4025632,4025852,2334,+
4026444,Primary.TSS,Rv3585,4026294,4026514,2335,+
4027891,CDS,Rv3586,4027741,4027961,2335,+
4029762,Primary.TSS,Rv3587c,4029692,4029912,2336,-
4030494,Primary.TSS,Rv3588c,4030424,4030644,2337,-
4030458,Primary.TSS,Rv3589,4030308,4030528,2338,+
4033158,CDS,Rv3590c,4033088,4033308,2339,-
4034042,CDS,Rv3591c,4033972,4034192,2340,-
4034057,Primary.TSS,Rv3592,4033907,4034127,2341,+
4034232,Primary.TSS,Rv3593,4034082,4034302,2341,+
4035857,CDS,Rv3594,4035707,4035927,2342,+
4038050,CDS,Rv3595c,4037980,4038200,2343,-
4040759,Primary.TSS,Rv3596c,4040689,4040909,2344,-
4041365,Primary.TSS,Rv3597c,4041295,4041515,2345,-
4042940,CDS,Rv3598c,4042870,4043090,2346,-
4043035,CDS,Rv3599c,4042965,4043185,2346,-
4043859,CDS,Rv3600c,4043789,4044009,2346,-
4044281,CDS,Rv3601c,4044211,4044431,2346,-
4045210,CDS,Rv3602c,4045140,4045360,2346,-
4046179,Primary.TSS,Rv3603c,4046109,4046329,2346,-
4047496,Primary.TSS,Rv3604c,4047426,4047646,2347,-
4048181,CDS,Rv3605c,4048111,4048331,2348,-
4048747,CDS,Rv3606c,4048677,4048897,2348,-
4049145,CDS,Rv3607c,4049075,4049295,2348,-
4049980,CDS,Rv3608c,4049910,4050130,2348,-
4050585,CDS,Rv3609c,4050515,4050735,2348,-
4052931,Primary.TSS,Rv3610c,4052861,4053081,2348,-
4052867,Primary.TSS,Rv3611,4052717,4052937,2349,+
4053847,CDS,Rv3612c,4053777,4053997,2350,-
4054042,CDS,Rv3613c,4053972,4054192,2350,-
4054766,Primary.TSS,Rv3614c,4054696,4054916,2351,-
4055312,Primary.TSS,Rv3615c,4055242,4055462,2352,-
4056443,Primary.TSS,Rv3616c,4056373,4056593,2353,-
4057733,Primary.TSS,Rv3617,4057583,4057803,2354,+
4058321,Primary.TSS,Rv3618,4058171,4058391,2354,+
4060268,CDS,Rv3619c,4060198,4060418,2355,-
4060591,CDS,Rv3620c,4060521,4060741,2355,-
4061889,CDS,Rv3621c,4061819,4062039,2356,-
4062198,CDS,Rv3622c,4062128,4062348,2356,-
4062527,Primary.TSS,Rv3623,4062377,4062597,2357,+
4063904,CDS,Rv3624c,4063834,4064054,2358,-
4064872,CDS,Rv3625c,4064802,4065022,2358,-
4065903,CDS,Rv3626c,4065833,4066053,2358,-
4067302,Primary.TSS,Rv3627c,4067232,4067452,2358,-
4067368,Primary.TSS,Rv3628,4067218,4067438,2359,+
4069054,CDS,Rv3629c,4068984,4069204,2360,-
4069175,CDS,Rv3630,4069025,4069245,2361,+
4070514,CDS,Rv3631,4070364,4070584,2362,+
4071236,CDS,Rv3632,4071086,4071306,2362,+
4071679,Primary.TSS,Rv3633,4071529,4071749,2363,+
4073611,Primary.TSS,Rv3634c,4073541,4073761,2364,-
4073634,CDS,Rv3635,4073484,4073704,2365,+
4075687,Primary.TSS,Rv3636,4075537,4075757,2366,+
4076484,CDS,Rv3637,4076334,4076554,2367,+
4076984,CDS,Rv3638,4076834,4077054,2367,+
4078450,CDS,Rv3639c,4078380,4078600,2368,-
4079749,CDS,Rv3640c,4079679,4079899,2369,-
4080560,CDS,Rv3641c,4080490,4080710,2370,-
4080784,Primary.TSS,Rv3642c,4080714,4080934,2370,-
4081160,CDS,Rv3643,4081010,4081230,2371,+
4083022,Primary.TSS,Rv3644c,4082952,4083172,2372,-
4082807,CDS,Rv3645,4082872,4083092,2373,+
4087380,Primary.TSS,Rv3646c,4087310,4087530,2374,-
4088350,Primary.TSS,Rv3647c,4088280,4088500,2375,-
4088680,Primary.TSS,Rv3648c,4088610,4088830,2376,-
4088781,CDS,Rv3649,4088631,4088851,2377,+
4091233,CDS,Rv3650,4091083,4091303,2378,+
4091841,Primary.TSS,Rv3651,4091691,4091911,2379,+
4093632,CDS,Rv3652,4093482,4093702,2380,+
4093940,CDS,Rv3653,4093790,4094010,2380,+
4094914,CDS,Rv3654c,4094844,4095064,2381,-
4095518,Primary.TSS,Rv3655c,4095448,4095668,2381,-
4095530,CDS,Rv3656c,4095460,4095680,2381,-
4096115,CDS,Rv3657c,4096045,4096265,2381,-
4096939,CDS,Rv3658c,4096869,4097089,2381,-
4097994,CDS,Rv3659c,4097924,4098144,2381,-
4099480,Primary.TSS,Rv3660c,4099410,4099630,2382,-
4099647,Primary.TSS,Rv3661,4099497,4099717,2383,+
4102035,CDS,Rv3662c,4101965,4102185,2384,-
4103678,CDS,Rv3663c,4103608,4103828,2384,-
4104475,CDS,Rv3664c,4104405,4104625,2384,-
4105457,CDS,Rv3665c,4105387,4105607,2385,-
4107084,Primary.TSS,Rv3666c,4107014,4107234,2385,-
4107792,Primary.TSS,Rv3667,4107642,4107862,2386,+
4110520,Primary.TSS,Rv3668c,4110450,4110670,2387,-
4110341,Primary.TSS,Rv3669,4110191,4110411,2388,+
4111346,CDS,Rv3670,4111196,4111416,2388,+
4113515,CDS,Rv3671c,4113445,4113665,2389,-
4114541,Primary.TSS,Rv3672c,4114471,4114691,2389,-
4115438,Primary.TSS,Rv3673c,4115368,4115588,2390,-
4115945,Primary.TSS,Rv3674c,4115875,4116095,2390,-
4116002,CDS,Rv3675,4115867,4116087,2391,+
4116017,Primary.TSS,Rv3676,4115867,4116087,2392,+
4118095,Primary.TSS,Rv3677c,4118025,4118245,2393,-
4118691,Primary.TSS,Rv3678A,4118621,4118841,2394,-
4118514,CDS,Rv3678c,4118444,4118664,2395,-
4118485,Primary.TSS,Rv3679,4118335,4118555,2396,+
4119795,CDS,Rv3680,4119645,4119865,2396,+
4121698,Primary.TSS,Rv3681c,4121628,4121848,2397,-
4121916,Primary.TSS,Rv3682,4121766,4121986,2398,+
4124417,Primary.TSS,Rv3683,4124267,4124487,2399,+
4125439,CDS,Rv3684,4125962,4126182,2400,+
4128725,CDS,Rv3685c,4128655,4128875,2401,-
4129109,Primary.TSS,Rv3686c,4129039,4129259,2401,-
4129721,Primary.TSS,Rv3687c,4129651,4129871,2402,-
4130357,Primary.TSS,Rv3688c,4130287,4130507,2403,-
4130357,CDS,Rv3689,4130207,4130427,2404,+
4131739,CDS,Rv3690,4131589,4131809,2404,+
4132518,CDS,Rv3691,4132368,4132588,2405,+
4133516,CDS,Rv3692,4133366,4133586,2405,+
4134726,CDS,Rv3693,4134576,4134796,2406,+
4137292,Primary.TSS,Rv3694c,4137222,4137442,2407,-
4137206,Primary.TSS,Rv3695,4137056,4137276,2408,+
4139755,CDS,Rv3696c,4139685,4139905,2409,-
4140242,CDS,Rv3697c,4140172,4140392,2410,-
4140130,Primary.TSS,Rv3698,4139980,4140200,2411,+
4142044,Primary.TSS,Rv3699,4141894,4142114,2411,+
4143920,CDS,Rv3700c,4143850,4144070,2412,-
4144916,CDS,Rv3701c,4144846,4145066,2412,-
4145614,CDS,Rv3702c,4145544,4145764,2412,-
4146891,CDS,Rv3703c,4146821,4147041,2412,-
4148251,Primary.TSS,Rv3704c,4148181,4148401,2412,-
4149480,Primary.TSS,Rv3705A,4149410,4149630,2413,-
4149005,Primary.TSS,Rv3705c,4148935,4149155,2414,-
4149911,CDS,Rv3706c,4149841,4150061,2415,-
4151040,CDS,Rv3707c,4150970,4151190,2416,-
4152542,Primary.TSS,Rv3708c,4152472,4152692,2417,-
4153512,Primary.TSS,Rv3709c,4153442,4153662,2417,-
4153618,Primary.TSS,Rv3710,4153468,4153688,2418,+
4156729,Primary.TSS,Rv3711c,4156659,4156879,2419,-
4156981,CDS,Rv3712,4156831,4157051,2420,+
4158227,CDS,Rv3713,4158077,4158297,2420,+
4159821,CDS,Rv3714c,4159751,4159971,2421,-
4160500,CDS,Rv3715c,4160430,4160650,2422,-
4160974,Primary.TSS,Rv3716c,4160904,4161124,2422,-
4161048,CDS,Rv3717,4160898,4161118,2423,+
4162258,CDS,Rv3718c,4162188,4162408,2424,-
4162306,CDS,Rv3719,4162156,4162376,2425,+
4163341,Primary.TSS,Rv3720,4163191,4163411,2425,+
4166731,Primary.TSS,Rv3721c,4166661,4166881,2426,-
4168281,Primary.TSS,Rv3722c,4168211,4168431,2427,-
4168345,Primary.TSS,Rv3723,4168195,4168415,2428,+
4169442,Primary.TSS,Rv3724A,4169292,4169512,2429,+
4169476,Primary.TSS,Rv3724B,4169326,4169546,2429,+
4170214,CDS,Rv3725,4170570,4170790,2430,+
4171326,Primary.TSS,Rv3726,4171176,4171396,2431,+
4172843,Primary.TSS,Rv3727,4172693,4172913,2432,+
4174873,CDS,Rv3728,4174723,4174943,2433,+
4178099,Primary.TSS,Rv3729,4177949,4178169,2434,+
4181720,CDS,Rv3730c,4181650,4181870,2435,-
4181758,Primary.TSS,Rv3731,4181608,4181828,2436,+
4182838,Primary.TSS,Rv3732,4182688,4182908,2437,+
4184512,CDS,Rv3733c,4184442,4184662,2438,-
4185890,Primary.TSS,Rv3734c,4185820,4186040,2438,-
4186080,Primary.TSS,Rv3735,4185930,4186150,2439,+
4186634,CDS,Rv3736,4186484,4186704,2440,+
4187699,CDS,Rv3737,4187549,4187769,2440,+
4190232,CDS,Rv3738c,4190162,4190382,2441,-
4190517,CDS,Rv3739c,4190447,4190667,2442,-
4192179,CDS,Rv3740c,4192109,4192329,2443,-
4192853,CDS,Rv3741c,4192783,4193003,2443,-
4193314,Primary.TSS,Rv3742c,4193244,4193464,2443,-
4195373,CDS,Rv3743c,4195303,4195523,2444,-
4195440,Primary.TSS,Rv3744,4195290,4195510,2445,+
4196098,CDS,Rv3745c,4196028,4196248,2446,-
4196585,Primary.TSS,Rv3746c,4196515,4196735,2447,-
4196724,Primary.TSS,Rv3747,4196574,4196794,2448,+
4197236,CDS,Rv3748,4197086,4197306,2449,+
4198316,Primary.TSS,Rv3749c,4198246,4198466,2450,-
4198652,Primary.TSS,Rv3750c,4198582,4198802,2451,-
4198874,CDS,Rv3751,4198724,4198944,2452,+
4199705,CDS,Rv3752c,4199635,4199855,2453,-
4200243,Primary.TSS,Rv3753c,4200173,4200393,2453,-
4200355,Primary.TSS,Rv3754,4200205,4200425,2454,+
4201888,Primary.TSS,Rv3755c,4201818,4202038,2455,-
4202613,CDS,Rv3756c,4202543,4202763,2455,-
4203299,CDS,Rv3757c,4203229,4203449,2455,-
4204417,CDS,Rv3758c,4204347,4204567,2455,-
4205373,Primary.TSS,Rv3759c,4205303,4205523,2455,-
4205487,Primary.TSS,Rv3760,4205337,4205557,2456,+
4206917,Primary.TSS,Rv3761c,4206847,4207067,2457,-
4208876,CDS,Rv3762c,4208806,4209026,2458,-
4209047,CDS,Rv3763,4209241,4209461,2459,+
4211176,Primary.TSS,Rv3764c,4211106,4211326,2460,-
4211820,Primary.TSS,Rv3765c,4211750,4211970,2461,-
4212127,Primary.TSS,Rv3766,4211977,4212197,2462,+
4213976,Primary.TSS,Rv3767c,4213906,4214126,2463,-
4214041,Primary.TSS,Rv3768,4213891,4214111,2464,+
4214615,Primary.TSS,Rv3769,4214465,4214685,2465,+
4216063,CDS,Rv3770A,4215993,4216213,2466,-
4216269,CDS,Rv3770B,4216199,4216419,2467,-
4215775,CDS,Rv3770c,4215705,4215925,2468,-
4217062,Primary.TSS,Rv3771c,4216992,4217212,2469,-
4217134,CDS,Rv3772,4216984,4217204,2470,+
4218825,Primary.TSS,Rv3773c,4218755,4218975,2471,-
4218835,Primary.TSS,Rv3774,4218685,4218905,2472,+
4219685,CDS,Rv3775,4219535,4219755,2472,+
4221089,CDS,Rv3776,4220939,4221159,2473,+
4222694,CDS,Rv3777,4222553,4222773,2474,+
4224968,Primary.TSS,Rv3778c,4224898,4225118,2475,-
4224985,Primary.TSS,Rv3779,4224835,4225055,2476,+
4226898,Primary.TSS,Rv3780,4226748,4226968,2476,+
4227529,CDS,Rv3781,4227379,4227599,2476,+
4228347,CDS,Rv3782,4228197,4228417,2476,+
4229258,CDS,Rv3783,4229108,4229328,2476,+
4230256,CDS,Rv3784,4230819,4231039,2477,+
4231320,CDS,Rv3785,4231170,4231390,2478,+
4233597,Primary.TSS,Rv3786c,4233527,4233747,2479,-
4234536,CDS,Rv3787c,4234466,4234686,2479,-
4234528,Primary.TSS,Rv3788,4234378,4234598,2480,+
4235310,Primary.TSS,Rv3789,4235160,4235380,2481,+
4235779,CDS,Rv3790,4235629,4235849,2481,+
4237165,CDS,Rv3791,4237015,4237235,2481,+
4237932,CDS,Rv3792,4237782,4238002,2481,+
4239863,CDS,Rv3793,4239713,4239933,2481,+
4243233,Primary.TSS,Rv3794,4243083,4243303,2482,+
4246514,CDS,Rv3795,4246364,4246584,2482,+
4249878,CDS,Rv3796,4250812,4251032,2483,+
4250962,Primary.TSS,Rv3797,4250812,4251032,2484,+
4252993,CDS,Rv3798,4252848,4253068,2485,+
4255948,CDS,Rv3799c,4255878,4256098,2486,-
4261146,CDS,Rv3800c,4261076,4261296,2486,-
4263244,Primary.TSS,Rv3801c,4263174,4263394,2486,-
4264453,Primary.TSS,Rv3802c,4264383,4264603,2487,-
4265765,Primary.TSS,Rv3803c,4265695,4265915,2488,-
4266750,Primary.TSS,Rv3804c,4266680,4266900,2489,-
4268914,Primary.TSS,Rv3805c,4268844,4269064,2490,-
4269833,CDS,Rv3806c,4269763,4269983,2491,-
4270337,CDS,Rv3807c,4270267,4270487,2491,-
4272279,CDS,Rv3808c,4272209,4272429,2491,-
4273470,Primary.TSS,Rv3809c,4273400,4273620,2491,-
4273658,Primary.TSS,Rv3810,4273508,4273728,2492,+
4274756,Primary.TSS,Rv3811,4274606,4274826,2493,+
4276571,CDS,Rv3812,4277830,4278050,2494,+
4279215,CDS,Rv3813c,4279145,4279365,2495,-
4280015,CDS,Rv3814c,4279945,4280165,2495,-
4280788,CDS,Rv3815c,4280718,4280938,2495,-
4281571,Primary.TSS,Rv3816c,4281501,4281721,2495,-
4281647,CDS,Rv3817,4281497,4281717,2496,+
4282412,Primary.TSS,Rv3818,4282262,4282482,2497,+
4283996,CDS,Rv3819,4283846,4284066,2497,+
4285825,CDS,Rv3820c,4285755,4285975,2498,-
4285882,Primary.TSS,Rv3821,4285732,4285952,2499,+
4286347,Primary.TSS,Rv3822,4286197,4286417,2499,+
4291529,CDS,Rv3823c,4291459,4291679,2500,-
4293174,CDS,Rv3824c,4293104,4293324,2501,-
4299616,Primary.TSS,Rv3825c,4299546,4299766,2502,-
4299810,Primary.TSS,Rv3826,4299660,4299880,2503,+
4303069,Primary.TSS,Rv3827c,4302999,4303219,2504,-
4303397,CDS,Rv3828c,4303327,4303547,2504,-
4305008,CDS,Rv3829c,4304938,4305158,2504,-
4305685,CDS,Rv3830c,4305615,4305835,2505,-
4305757,Primary.TSS,Rv3831,4305607,4305827,2506,+
4306811,CDS,Rv3832c,4306741,4306961,2507,-
4306867,CDS,Rv3833,4306717,4306937,2508,+
4308914,CDS,Rv3834c,4308844,4309064,2509,-
4309047,CDS,Rv3835,4308897,4309117,2510,+
4310401,CDS,Rv3836,4310251,4310471,2510,+
4311707,CDS,Rv3837c,4311637,4311857,2511,-
4312669,Primary.TSS,Rv3838c,4312599,4312819,2511,-
4312765,CDS,Rv3839,4312615,4312835,2512,+
4313172,Primary.TSS,Rv3840,4313022,4313242,2512,+
4314178,Primary.TSS,Rv3841,4314028,4314248,2513,+
4315562,Primary.TSS,Rv3842c,4315492,4315712,2514,-
4316596,Primary.TSS,Rv3843c,4316526,4316746,2514,-
4318775,CDS,Rv3844,4318625,4318845,2515,+
4319281,CDS,Rv3845,4319131,4319351,2515,+
4320619,Primary.TSS,Rv3846,4320469,4320689,2516,+
4321473,Primary.TSS,Rv3847,4321323,4321543,2517,+
4322175,Primary.TSS,Rv3848,4322025,4322245,2518,+
4323499,CDS,Rv3849,4323503,4323723,2519,+
4323653,Primary.TSS,Rv3850,4323503,4323723,2520,+
4324683,CDS,Rv3851,4324533,4324753,2520,+
4325024,Primary.TSS,Rv3852,4324874,4325094,2521,+
4325495,CDS,Rv3853,4325345,4325565,2521,+
4327473,Primary.TSS,Rv3854c,4327403,4327623,2522,-
4327505,Primary.TSS,Rv3855,4327355,4327575,2523,+
4329618,Primary.TSS,Rv3856c,4329548,4329768,2524,-
4329955,Primary.TSS,Rv3857c,4329885,4330105,2524,-
4331505,CDS,Rv3858c,4331435,4331655,2525,-
4336268,Primary.TSS,Rv3859c,4336198,4336418,2525,-
4336777,CDS,Rv3860,4336627,4336847,2526,+
4337946,CDS,Rv3861,4337796,4338016,2526,+
4338521,CDS,Rv3862c,4338451,4338671,2527,-
4338714,Primary.TSS,Rv3863,4338564,4338784,2528,+
4340209,Primary.TSS,Rv3864,4340059,4340279,2529,+
4341547,Primary.TSS,Rv3865,4341397,4341617,2530,+
4341880,CDS,Rv3866,4341730,4341950,2530,+
4342575,Primary.TSS,Rv3867,4342425,4342645,2530,+
4343293,Primary.TSS,Rv3868,4343143,4343363,2530,+
4345039,Primary.TSS,Rv3869,4344889,4345109,2530,+
4346481,CDS,Rv3870,4346331,4346551,2530,+
4348827,CDS,Rv3871,4350411,4350631,2531,+
4350612,Primary.TSS,Rv3872,4350462,4350682,2532,+
4351075,CDS,Rv3873,4350925,4351145,2532,+
4352266,Primary.TSS,Rv3874,4352116,4352336,2533,+
4352570,Primary.TSS,Rv3875,4352420,4352640,2533,+
4353010,CDS,Rv3876,4352860,4353080,2534,+
4355007,CDS,Rv3877,4354857,4355077,2534,+
4356664,Primary.TSS,Rv3878,4356514,4356734,2535,+
4360009,Primary.TSS,Rv3879c,4359939,4360159,2536,-
4360546,CDS,Rv3880c,4360476,4360696,2537,-
4361925,CDS,Rv3881c,4361855,4362075,2537,-
4363420,CDS,Rv3882c,4363350,4363570,2538,-
4364834,Primary.TSS,Rv3883c,4364764,4364984,2538,-
4366838,CDS,Rv3884c,4366768,4366988,2539,-
4368521,CDS,Rv3885c,4368451,4368671,2540,-
4370170,CDS,Rv3886c,4370100,4370320,2540,-
4371684,CDS,Rv3887c,4371614,4371834,2540,-
4372706,Primary.TSS,Rv3888c,4372636,4372856,2540,-
4373630,CDS,Rv3889c,4373560,4373780,2541,-
4374013,CDS,Rv3890c,4373943,4374163,2542,-
4374424,Primary.TSS,Rv3891c,4374354,4374574,2542,-
4375683,CDS,Rv3892c,4375613,4375833,2543,-
4376029,Primary.TSS,Rv3893c,4375959,4376179,2544,-
4380452,CDS,Rv3894c,4380382,4380602,2545,-
4381940,CDS,Rv3895c,4381870,4382090,2545,-
4382851,CDS,Rv3896c,4382781,4383001,2545,-
4383640,CDS,Rv3897c,4383570,4383790,2546,-
4384058,Primary.TSS,Rv3898c,4383988,4384208,2546,-
4385672,Primary.TSS,Rv3899c,4385602,4385822,2547,-
4386308,CDS,Rv3900c,4386238,4386458,2547,-
4386814,CDS,Rv3901c,4386744,4386964,2548,-
4388276,Primary.TSS,Rv3902c,4388206,4388426,2549,-
4390432,CDS,Rv3903c,4390362,4390582,2549,-
4390709,CDS,Rv3904c,4390639,4390859,2549,-
4391031,CDS,Rv3905c,4390961,4391181,2549,-
4391606,CDS,Rv3906c,4391536,4391756,2550,-
4393075,Primary.TSS,Rv3907c,4393005,4393225,2550,-
4393190,Primary.TSS,Rv3908,4393040,4393260,2551,+
4393979,Primary.TSS,Rv3909,4393829,4394049,2551,+
4396193,Primary.TSS,Rv3910,4396043,4396263,2551,+
4400095,Primary.TSS,Rv3911,4399945,4400165,2551,+
